Admin2,Date,Case,Country/Region,Province/State
Brazoria,2020-03-22,14,US,Texas
Chelan,2021-10-17,10753,US,Washington
Ford,2020-08-09,49,US,Illinois
Yamhill,2020-09-15,714,US,Oregon
Renville,2021-10-23,378,US,North Dakota
Culberson,2021-04-29,334,US,Texas
Ashley,2021-08-27,2641,US,Arkansas
Grundy,2021-11-03,2866,US,Tennessee
Wilkinson,2021-11-24,1059,US,Mississippi
Izard,2022-01-11,3113,US,Arkansas
Ottawa,2020-06-08,35,US,Oklahoma
Ashtabula,2020-05-25,281,US,Ohio
Eureka,2021-09-06,71,US,Nevada
Hodgeman,2020-04-10,0,US,Kansas
Sioux,2022-03-24,65,US,Nebraska
New Haven,2020-11-28,27925,US,Connecticut
Fallon,2021-04-13,279,US,Montana
Anchorage,2020-03-24,17,US,Alaska
Adams,2021-05-01,2092,US,Washington
Jefferson,2021-11-14,6763,US,Illinois
Greenup,2020-08-16,139,US,Kentucky
Tyler,2021-01-20,515,US,West Virginia
Asotin,2021-12-17,3121,US,Washington
Valley,2020-06-15,0,US,Montana
Charlotte,2020-08-08,2214,US,Florida
Aiken,2022-01-03,28969,US,South Carolina
Chickasaw,2020-04-07,15,US,Mississippi
Saginaw,2021-01-09,13033,US,Michigan
Refugio,2021-01-21,593,US,Texas
Grant,2021-05-12,1708,US,New Mexico
Gwinnett,2021-05-24,102257,US,Georgia
Cedar,2021-12-14,1094,US,Nebraska
Macon,2020-04-08,18,US,Tennessee
Cherokee,2020-09-30,6118,US,Georgia
Wyoming,2021-01-01,1207,US,West Virginia
Osborne,2021-09-03,326,US,Kansas
Pearl River,2020-02-28,0,US,Mississippi
Marion,2021-12-14,13946,US,Ohio
Bennett,2020-11-01,220,US,South Dakota
Klamath,2020-08-22,221,US,Oregon
Bonneville,2021-06-22,15029,US,Idaho
Oklahoma,2020-11-26,37441,US,Oklahoma
Cowley,2020-08-04,160,US,Kansas
Mahoning,2020-10-22,3709,US,Ohio
San Miguel,2020-07-03,22,US,New Mexico
Calhoun,2020-08-17,503,US,Florida
Powell,2021-09-12,1101,US,Montana
Sullivan,2021-10-18,8420,US,New York
Miami,2021-01-10,2954,US,Indiana
Warren,2020-12-20,3865,US,Tennessee
Hidalgo,2020-12-07,50671,US,Texas
Lincoln,2021-06-27,4396,US,Tennessee
Marion,2021-12-27,58271,US,Florida
Sherburne,2022-03-31,27185,US,Minnesota
Warren,2020-11-10,149,US,Indiana
Colfax,2022-02-25,2567,US,Nebraska
Toa Baja,2022-03-08,11460,US,Puerto Rico
Gloucester,2022-03-10,7258,US,Virginia
Martin,2021-10-25,3634,US,North Carolina
Washington,2021-11-17,0,US,Utah
Clinton,2022-03-10,3404,US,Kentucky
Lee,2020-11-14,412,US,Texas
Sheridan,2021-12-26,856,US,Nebraska
St. Tammany,2020-11-01,7803,US,Louisiana
Colorado,2021-03-02,1567,US,Texas
Midland,2020-11-09,1614,US,Michigan
Montgomery,2021-02-07,2838,US,New York
McLean,2020-02-19,0,US,Kentucky
Fayette,2020-04-26,161,US,Georgia
Cass,2021-03-12,1308,US,Iowa
Franklin,2021-03-29,3857,US,Kentucky
Guilford,2021-05-25,48039,US,North Carolina
Southeast Utah,2020-08-06,104,US,Utah
Lee,2020-09-11,662,US,Georgia
Marion,2020-08-28,350,US,Tennessee
Copiah,2022-01-13,5639,US,Mississippi
Volusia,2020-12-27,21275,US,Florida
Kenton,2021-12-04,26009,US,Kentucky
Saline,2021-06-11,2044,US,Nebraska
Caguas,2020-07-30,192,US,Puerto Rico
Pickens,2021-04-10,17926,US,South Carolina
Hancock,2020-04-30,10,US,West Virginia
Clark,2021-03-10,2460,US,Kentucky
Cattaraugus,2020-08-07,164,US,New York
Augusta,2020-06-08,136,US,Virginia
Arlington,2021-10-20,18392,US,Virginia
Noble,2020-08-02,635,US,Indiana
Palo Alto,2020-02-10,0,US,Iowa
Jefferson,2020-07-03,10,US,Nebraska
Moniteau,2020-01-23,0,US,Missouri
Douglas,2021-06-17,71755,US,Nebraska
Dubois,2020-08-31,839,US,Indiana
Newton,2022-01-03,8625,US,Missouri
Ingham,2020-12-06,9940,US,Michigan
King,2021-05-10,20,US,Texas
Fergus,2021-02-12,1014,US,Montana
Thayer,2020-11-23,226,US,Nebraska
Wilbarger,2020-05-15,5,US,Texas
Terrebonne,2021-11-29,19720,US,Louisiana
Kauai,2021-03-06,186,US,Hawaii
Hooker,2020-09-13,7,US,Nebraska
Fond du Lac,2020-05-26,179,US,Wisconsin
Chickasaw,2020-08-11,476,US,Mississippi
Duplin,2020-05-05,149,US,North Carolina
Lincoln,2021-04-18,3237,US,Wisconsin
Okaloosa,2021-01-01,12857,US,Florida
Iredell,2020-03-07,0,US,North Carolina
Morovis,2020-10-28,349,US,Puerto Rico
Putnam,2020-07-16,3,US,Missouri
Bedford,2021-02-27,3821,US,Pennsylvania
McDuffie,2021-01-07,1491,US,Georgia
Adams,2021-08-08,63012,US,Colorado
Toole,2020-06-10,29,US,Montana
Rains,2021-05-01,536,US,Texas
Shenandoah,2022-01-22,9620,US,Virginia
Morrow,2020-11-14,650,US,Ohio
Shawnee,2020-06-09,394,US,Kansas
Clark,2021-11-18,44065,US,Washington
Out of MT,2022-03-17,0,US,Montana
Harrison,2021-12-22,13089,US,West Virginia
Marion,2021-11-04,8346,US,West Virginia
Vega Alta,2020-05-25,12,US,Puerto Rico
Bartholomew,2020-12-28,5298,US,Indiana
Seminole,2022-03-16,103176,US,Florida
Coffee,2022-02-18,13254,US,Alabama
Lee,2021-03-28,1825,US,South Carolina
Powhatan,2021-02-13,1548,US,Virginia
Garland,2020-07-03,271,US,Arkansas
Warren,2021-12-28,6137,US,Virginia
Houston,2021-06-17,1117,US,Tennessee
Billings,2020-02-17,0,US,North Dakota
Out of UT,2021-03-14,0,US,Utah
Salem,2022-03-05,14210,US,New Jersey
Shoshone,2021-04-24,1079,US,Idaho
Davis,2021-02-15,744,US,Iowa
Wilson,2021-06-06,19329,US,Tennessee
Haskell,2020-03-12,0,US,Texas
Aleutians East,2021-04-07,364,US,Alaska
Lancaster,2021-11-09,43482,US,Nebraska
Esmeralda,2020-11-30,9,US,Nevada
Douglas,2022-03-09,2538,US,Missouri
Nye,2020-12-05,1465,US,Nevada
Yavapai,2021-10-22,27806,US,Arizona
Oxford,2022-03-11,10990,US,Maine
Madison,2020-04-25,121,US,New York
Aguas Buenas,2020-08-06,44,US,Puerto Rico
Otoe,2021-03-05,1332,US,Nebraska
East Feliciana,2021-10-15,4459,US,Louisiana
McKenzie,2021-03-19,1176,US,North Dakota
Holmes,2020-07-08,570,US,Mississippi
Shenandoah,2021-04-11,3993,US,Virginia
Gallia,2021-01-28,2029,US,Ohio
Stafford,2022-02-08,1104,US,Kansas
Clay,2020-11-22,7403,US,Florida
Lackawanna,2021-07-28,18833,US,Pennsylvania
Tyler,2022-01-06,2802,US,Texas
Hocking,2021-02-28,1935,US,Ohio
Cumberland,2020-03-10,0,US,Kentucky
Noxubee,2021-11-19,1883,US,Mississippi
Greene,2022-02-25,37078,US,Ohio
Cowley,2021-09-11,4866,US,Kansas
Douglas,2020-06-06,28,US,Illinois
Henderson,2020-09-29,70,US,Illinois
Lincoln,2022-01-12,3826,US,Montana
Lincoln,2022-02-03,5698,US,Kentucky
Spotsylvania,2020-09-27,2136,US,Virginia
Rockdale,2020-12-02,2832,US,Georgia
Gallatin,2021-11-11,21244,US,Montana
Iron,2022-01-29,0,US,Utah
Pembina,2022-03-08,1959,US,North Dakota
Hamilton,2021-01-12,140,US,New York
Fairfield,2021-01-14,65226,US,Connecticut
Niobrara,2022-03-20,655,US,Wyoming
Ravalli,2021-06-16,3238,US,Montana
Ponce,2020-11-23,870,US,Puerto Rico
Kenton,2020-12-25,8145,US,Kentucky
Craven,2020-12-15,4016,US,North Carolina
Loiza,2020-06-07,4,US,Puerto Rico
Adair,2021-02-11,1489,US,Kentucky
Warren,2021-04-17,3374,US,New York
Moultrie,2021-02-14,1470,US,Illinois
Putnam,2021-11-02,571,US,Illinois
Haskell,2022-03-26,893,US,Texas
Union,2021-06-19,71654,US,New Jersey
Nash,2020-10-03,2523,US,North Carolina
Allamakee,2022-03-04,2843,US,Iowa
Carter,2021-01-16,5352,US,Tennessee
Phillips,2021-11-24,3231,US,Arkansas
Adams,2021-06-03,9635,US,Pennsylvania
Merrick,2021-01-21,696,US,Nebraska
Wilkinson,2022-03-15,2221,US,Georgia
Albemarle,2021-01-23,3689,US,Virginia
Unassigned,2021-09-02,0,US,Maryland
Crisp,2021-01-23,1692,US,Georgia
Eau Claire,2021-11-22,17958,US,Wisconsin
Gregg,2021-07-10,9658,US,Texas
Madison,2020-09-18,7297,US,Alabama
Keweenaw,2021-12-16,385,US,Michigan
Montgomery,2020-07-01,2630,US,Texas
Edmonson,2022-04-03,2550,US,Kentucky
Delta,2021-03-08,934,US,Texas
Calcasieu,2021-07-25,24068,US,Louisiana
Mecosta,2021-09-20,3744,US,Michigan
Unassigned,2021-07-23,0,US,Arizona
Blackford,2021-03-03,1207,US,Indiana
Laurel,2020-09-24,825,US,Kentucky
Logan,2020-04-30,282,US,Colorado
Jasper,2021-07-01,16910,US,Missouri
Chariton,2020-07-06,6,US,Missouri
Van Buren,2020-10-09,182,US,Arkansas
San Lorenzo,2020-10-17,387,US,Puerto Rico
Guaynabo,2020-10-07,1019,US,Puerto Rico
Jerauld,2020-02-05,0,US,South Dakota
Pacific,2021-10-23,1791,US,Washington
Obion,2021-12-08,7001,US,Tennessee
Caroline,2021-11-04,3254,US,Maryland
Canovanas,2020-02-02,0,US,Puerto Rico
Orange,2021-05-27,1872,US,Indiana
Roscommon,2020-05-21,23,US,Michigan
Buena Vista,2021-06-19,4269,US,Iowa
Floyd,2020-11-22,1052,US,Kentucky
Greene,2020-10-31,294,US,Virginia
Hettinger,2021-12-16,557,US,North Dakota
Calaveras,2020-05-19,13,US,California
Garfield,2020-10-02,11,US,Nebraska
Switzerland,2020-12-03,282,US,Indiana
White,2021-12-14,14232,US,Arkansas
Richardson,2020-05-20,1,US,Nebraska
Wright,2021-04-23,1551,US,Missouri
Rockwall,2020-10-02,1731,US,Texas
Storey,2020-02-25,0,US,Nevada
Pocahontas,2021-11-24,1238,US,West Virginia
Jennings,2022-02-14,6846,US,Indiana
Knox,2021-07-25,4609,US,Ohio
Utuado,2021-05-09,865,US,Puerto Rico
Watonwan,2022-03-06,2925,US,Minnesota
Marinette,2020-12-04,3318,US,Wisconsin
Lincoln,2020-08-05,7,US,Colorado
Greene,2020-09-12,159,US,Pennsylvania
Kent,2021-03-08,79,US,Texas
Yakima,2020-07-01,7284,US,Washington
St. Mary's,2020-10-24,1443,US,Maryland
Buchanan,2020-07-07,911,US,Missouri
Hartford,2020-10-04,14989,US,Connecticut
Fallon,2021-05-06,281,US,Montana
Sherman,2020-03-17,0,US,Kansas
Del Norte,2021-11-15,3685,US,California
Elliott,2021-01-19,883,US,Kentucky
Whitley,2020-11-13,1167,US,Kentucky
Stone,2020-07-10,73,US,Mississippi
Goliad,2021-07-14,566,US,Texas
Pickens,2021-07-22,2388,US,Alabama
McDonough,2021-01-05,2020,US,Illinois
Tripp,2020-11-14,397,US,South Dakota
Clarion,2022-02-25,8146,US,Pennsylvania
Franklin,2020-06-10,101,US,Vermont
Buchanan,2020-08-17,84,US,Virginia
Brooke,2022-04-11,5011,US,West Virginia
Fayette,2021-05-18,2823,US,Indiana
Mifflin,2020-11-27,1663,US,Pennsylvania
Roseau,2021-05-14,2090,US,Minnesota
Davidson,2021-09-22,23743,US,North Carolina
Haskell,2020-02-11,0,US,Texas
Comanche,2021-06-04,169,US,Kansas
Massac,2020-02-28,0,US,Illinois
Gosper,2020-03-21,0,US,Nebraska
Holmes,2021-10-04,2649,US,Mississippi
Lee,2021-01-01,2878,US,Iowa
Major,2020-02-07,0,US,Oklahoma
Webster,2021-04-18,455,US,West Virginia
Vermilion,2021-11-23,10350,US,Louisiana
Allen,2022-04-09,7377,US,Louisiana
Phillips,2022-02-11,1328,US,Kansas
Suffolk,2021-12-24,11876,US,Virginia
Out of UT,2020-11-03,0,US,Utah
Warrick,2021-09-18,10572,US,Indiana
Otter Tail,2020-09-27,445,US,Minnesota
Fayette,2021-01-21,4229,US,Tennessee
Fayette,2020-03-07,0,US,West Virginia
Bedford,2020-07-23,724,US,Tennessee
Ford,2021-05-02,1748,US,Illinois
Clay,2021-04-28,2139,US,Iowa
Oldham,2021-09-10,377,US,Texas
Callaway,2021-12-20,8466,US,Missouri
Moniteau,2021-06-26,1831,US,Missouri
Guaynabo,2021-03-07,3357,US,Puerto Rico
Cook,2020-04-19,12,US,Georgia
Sangamon,2021-04-12,17431,US,Illinois
Monroe,2021-06-27,1364,US,Ohio
Unassigned,2020-04-30,0,US,California
Buckingham,2020-01-24,0,US,Virginia
Montgomery,2020-08-27,243,US,Illinois
Dale,2020-12-01,2390,US,Alabama
Lavaca,2020-02-12,0,US,Texas
Sagadahoc,2022-03-24,5005,US,Maine
Cherokee,2022-02-02,7681,US,Texas
Unassigned,2022-03-27,3305,US,New Jersey
White Pine,2021-03-02,549,US,Nevada
Jefferson,2022-01-13,45153,US,Missouri
Hyde,2021-05-21,668,US,North Carolina
Hand,2021-10-10,387,US,South Dakota
Calhoun,2020-12-13,907,US,Mississippi
Oakland,2020-03-05,0,US,Michigan
Crisp,2021-12-30,3326,US,Georgia
Webster,2021-08-12,391,US,Nebraska
Central Utah,2021-07-08,9320,US,Utah
Atchison,2021-12-26,949,US,Missouri
Highland,2021-12-11,204,US,Virginia
Kearny,2021-04-03,562,US,Kansas
Carteret,2021-01-19,3447,US,North Carolina
Forrest,2022-01-12,16320,US,Mississippi
Ford,2022-03-08,10586,US,Kansas
Out of PR,2020-05-19,2,US,Puerto Rico
York,2021-12-03,5754,US,Virginia
Chippewa,2020-09-16,434,US,Wisconsin
Dale,2022-01-13,10274,US,Alabama
Harper,2021-06-10,420,US,Oklahoma
Okanogan,2020-07-07,156,US,Washington
Plumas,2021-06-14,707,US,California
Hopkins,2020-01-27,0,US,Kentucky
Washington,2021-09-29,43233,US,Arkansas
Franklin,2020-08-05,197,US,Florida
Bradley,2021-11-06,22285,US,Tennessee
Unassigned,2021-03-11,0,US,California
Unassigned,2020-04-29,0,US,Hawaii
Newberry,2021-02-23,4305,US,South Carolina
Montgomery,2021-04-10,867,US,Georgia
Madison,2021-04-20,4254,US,Ohio
Apache,2020-11-06,4111,US,Arizona
Caguas,2021-01-22,4043,US,Puerto Rico
Starke,2020-01-30,0,US,Indiana
Kaufman,2021-12-06,24276,US,Texas
Carroll,2020-11-23,705,US,Mississippi
Door,2020-05-20,34,US,Wisconsin
Unassigned,2021-10-17,15,US,Iowa
Aguadilla,2020-11-16,393,US,Puerto Rico
Juniata,2021-11-29,3318,US,Pennsylvania
Chouteau,2021-01-28,434,US,Montana
Mahaska,2021-10-20,3228,US,Iowa
Gray,2021-12-01,4571,US,Texas
Brown,2020-02-21,0,US,Ohio
Benton,2020-04-11,4,US,Tennessee
Lawrence,2020-06-07,4,US,Illinois
West Carroll,2022-01-26,2985,US,Louisiana
Page,2020-03-04,0,US,Virginia
Adams,2022-02-27,812,US,Iowa
Dutchess,2021-06-27,29504,US,New York
Frederick,2022-01-15,40569,US,Maryland
Randall,2021-03-01,12488,US,Texas
Colusa,2020-09-16,497,US,California
Unicoi,2020-02-02,0,US,Tennessee
Knox,2020-09-30,293,US,Ohio
Washington,2021-10-17,1801,US,Idaho
Harrison,2020-07-24,78,US,Iowa
Union,2021-04-20,2173,US,Georgia
Blanco,2020-01-23,0,US,Texas
Jefferson,2020-05-22,21,US,Kansas
Day,2021-03-04,665,US,South Dakota
Sibley,2021-11-26,2469,US,Minnesota
Butler,2022-01-01,3613,US,Alabama
Perquimans,2022-02-04,2546,US,North Carolina
Unassigned,2021-03-23,0,US,Ohio
Edgefield,2022-03-17,6732,US,South Carolina
West Carroll,2022-02-07,3207,US,Louisiana
Trousdale,2020-01-22,0,US,Tennessee
Polk,2020-12-11,2637,US,Wisconsin
Wayne,2022-02-15,1215,US,Iowa
Pope,2020-08-07,8,US,Illinois
Crawford,2020-11-25,2290,US,Kansas
Covington,2021-02-16,3856,US,Alabama
Unassigned,2022-03-25,3273,US,Washington
Washington,2021-08-11,17506,US,Wisconsin
Dade,2021-09-09,825,US,Missouri
Ochiltree,2021-01-27,1142,US,Texas
Jenkins,2020-03-04,0,US,Georgia
Escambia,2020-02-13,0,US,Alabama
Madison,2020-06-09,832,US,Mississippi
Orleans,2020-08-17,15,US,Vermont
Nye,2020-11-28,1329,US,Nevada
Butler,2022-02-17,3675,US,Kentucky
Perkins,2020-07-05,1,US,Nebraska
Custer,2020-12-07,823,US,Montana
Warren,2020-04-14,442,US,New Jersey
Dickenson,2020-05-28,0,US,Virginia
Out of OH,2021-12-11,0,US,Ohio
Pike,2021-05-12,2378,US,Ohio
Calhoun,2021-11-06,1751,US,South Carolina
Merced,2021-07-18,32565,US,California
Monroe,2021-03-03,828,US,Arkansas
Rockingham,2021-06-16,6858,US,Virginia
Pitkin,2020-10-06,229,US,Colorado
St. Johns,2021-10-02,40033,US,Florida
Hot Spring,2020-08-08,1530,US,Arkansas
Jewell,2020-09-01,14,US,Kansas
Box Elder,2021-07-03,0,US,Utah
Wayne,2021-06-04,2643,US,Mississippi
Madison,2022-04-07,29908,US,Tennessee
Oswego,2021-04-29,7181,US,New York
Wilbarger,2021-08-09,2004,US,Texas
Sullivan,2020-08-23,1495,US,New York
Sabine,2021-12-12,991,US,Texas
Franklin City,2020-11-09,519,US,Virginia
Chemung,2021-02-15,6296,US,New York
Washington,2022-02-27,5894,US,Missouri
Polk,2022-03-09,11753,US,Georgia
Miami,2021-04-13,3708,US,Indiana
Henderson,2021-01-09,6162,US,North Carolina
Texas,2021-06-04,3534,US,Oklahoma
Branch,2021-04-02,4035,US,Michigan
Creek,2021-01-22,5352,US,Oklahoma
Bamberg,2021-03-15,1490,US,South Carolina
Greene,2020-12-23,1469,US,North Carolina
Winston,2020-09-04,590,US,Alabama
Hart,2021-08-05,2278,US,Kentucky
Glynn,2022-04-15,23145,US,Georgia
Somervell,2020-07-29,50,US,Texas
McLean,2021-08-19,19803,US,Illinois
Appling,2020-12-14,1428,US,Georgia
Cedar,2020-07-20,25,US,Missouri
Halifax,2020-10-19,458,US,Virginia
Floyd,2022-02-07,3385,US,Iowa
Cheboygan,2020-04-13,16,US,Michigan
Benton,2020-06-01,607,US,Arkansas
Clarendon,2020-08-05,804,US,South Carolina
Austin,2020-05-18,17,US,Texas
Gallatin,2020-06-12,51,US,Kentucky
Vernon,2020-03-25,2,US,Louisiana
Clinton,2021-08-08,1492,US,Kentucky
Terrell,2020-09-15,6,US,Texas
Liberty,2021-12-06,7644,US,Georgia
Evangeline,2021-09-23,5570,US,Louisiana
Webb,2022-02-21,91391,US,Texas
Washita,2020-11-04,201,US,Oklahoma
Des Moines,2022-04-16,9130,US,Iowa
Sanders,2020-12-15,355,US,Montana
Jones,2021-04-20,1976,US,Georgia
Liberty,2022-01-27,11266,US,Georgia
Randolph,2020-11-20,972,US,Alabama
Sumner,2020-05-09,716,US,Tennessee
Alcona,2021-07-21,742,US,Michigan
Hancock,2020-12-16,371,US,Kentucky
DeWitt,2021-12-16,5077,US,Texas
Out of OH,2022-03-23,0,US,Ohio
Park,2021-01-04,398,US,Colorado
McLean,2021-02-06,806,US,Kentucky
Dakota,2020-11-22,3024,US,Nebraska
Red River,2022-02-01,2079,US,Texas
Greene,2020-06-10,67,US,Arkansas
Ben Hill,2020-03-24,1,US,Georgia
Greene,2020-04-06,6,US,Alabama
Floyd,2021-05-31,1108,US,Texas
Hopkins,2021-06-13,2863,US,Texas
Chickasaw,2021-04-26,2061,US,Mississippi
Colorado,2021-04-26,1738,US,Texas
Calcasieu,2020-06-02,611,US,Louisiana
Telfair,2020-09-02,349,US,Georgia
Wood,2021-01-16,6473,US,Wisconsin
Marshall,2021-08-13,1242,US,Kansas
Henry,2022-02-03,4256,US,Alabama
Wichita,2020-02-03,0,US,Kansas
Ontario,2020-12-11,1920,US,New York
Sutter,2020-02-25,0,US,California
Carroll,2021-11-25,3443,US,Ohio
Blount,2021-01-31,13318,US,Tennessee
Unassigned,2020-04-01,6,US,Maine
Frontier,2021-09-26,306,US,Nebraska
Oconto,2020-04-24,5,US,Wisconsin
Roosevelt,2020-10-02,416,US,Montana
Woodward,2021-01-24,2905,US,Oklahoma
Morgan,2020-04-30,372,US,Colorado
Nelson,2022-01-04,1836,US,Virginia
St. Louis,2021-09-17,20269,US,Minnesota
Story,2020-10-31,4214,US,Iowa
Oklahoma,2022-01-27,176232,US,Oklahoma
Schenectady,2021-08-07,13543,US,New York
Spencer,2021-09-11,3075,US,Indiana
Unicoi,2021-05-29,2053,US,Tennessee
Pendleton,2021-11-26,2146,US,Kentucky
Newport News,2020-05-13,171,US,Virginia
McLeod,2021-08-26,4597,US,Minnesota
Henry,2020-09-14,444,US,Alabama
Liberty,2020-06-20,220,US,Florida
Polk,2020-05-04,25,US,North Carolina
Bedford,2020-11-06,581,US,Pennsylvania
Jefferson,2021-09-25,886,US,Oklahoma
Miami,2021-09-03,12433,US,Ohio
Out of CO,2021-10-28,0,US,Colorado
Union,2020-07-07,447,US,Louisiana
Rockwall,2020-06-15,172,US,Texas
Allen,2020-04-06,0,US,Kansas
Out of PA,2022-03-01,0,US,Pennsylvania
Jefferson Davis,2021-06-06,3222,US,Louisiana
LaSalle,2021-10-28,2726,US,Louisiana
Otero,2021-12-14,8813,US,New Mexico
Clarke,2021-08-28,2465,US,Mississippi
Hillsborough,2022-02-07,91955,US,New Hampshire
Haskell,2022-01-15,730,US,Texas
Houston,2020-05-10,106,US,Alabama
Rusk,2020-07-04,11,US,Wisconsin
Oneida,2021-01-15,3124,US,Wisconsin
Fulton,2021-04-05,1213,US,Pennsylvania
Broadwater,2021-01-07,314,US,Montana
Hempstead,2021-10-22,2930,US,Arkansas
Wibaux,2021-02-16,115,US,Montana
Mason,2021-10-10,3451,US,West Virginia
Taylor,2021-06-21,668,US,Iowa
Cedar,2020-03-20,0,US,Missouri
Carson,2022-04-04,1527,US,Texas
Brazoria,2020-07-22,4340,US,Texas
Unassigned,2021-07-01,0,US,West Virginia
Franklin,2020-09-13,276,US,Kansas
Clallam,2021-03-08,989,US,Washington
Spokane,2021-01-17,30756,US,Washington
Duchesne,2020-11-30,0,US,Utah
Elmore,2020-07-24,136,US,Idaho
East Feliciana,2021-09-03,4314,US,Louisiana
Hardy,2022-02-07,4050,US,West Virginia
Pulaski,2022-02-20,101254,US,Arkansas
Radford,2020-11-22,1102,US,Virginia
McKinley,2020-10-29,4674,US,New Mexico
Walker,2021-09-22,10430,US,Alabama
Taylor,2020-08-04,74,US,Georgia
Oconee,2021-05-27,4024,US,Georgia
Catoosa,2021-07-06,6649,US,Georgia
Lancaster,2021-05-17,10785,US,South Carolina
Canyon,2021-05-01,26441,US,Idaho
Bulloch,2021-03-05,6482,US,Georgia
St. Lucie,2020-08-16,6254,US,Florida
Eagle,2021-09-26,7825,US,Colorado
Wilkinson,2020-07-25,155,US,Georgia
Camden,2020-07-06,7535,US,New Jersey
Lee,2021-10-23,126751,US,Florida
Costilla,2020-02-17,0,US,Colorado
Mille Lacs,2020-02-29,0,US,Minnesota
Morris,2021-10-28,58013,US,New Jersey
Washington,2020-05-12,9,US,Colorado
Gaston,2020-06-27,1015,US,North Carolina
Unassigned,2020-12-31,17,US,Michigan
Sequatchie,2020-08-09,124,US,Tennessee
Johnson,2020-05-05,60,US,Missouri
Lee,2020-10-31,2146,US,North Carolina
Warren,2021-08-26,632,US,Georgia
Holt,2021-09-15,586,US,Missouri
Karnes,2020-08-27,856,US,Texas
Crane,2021-01-16,348,US,Texas
St. Martin,2021-11-10,8445,US,Louisiana
Power,2022-02-25,1457,US,Idaho
,2020-03-08,0,US,American Samoa
New York,2020-10-17,33755,US,New York
Out of TN,2021-05-13,17494,US,Tennessee
Toombs,2021-12-29,5569,US,Georgia
Clinton,2021-09-11,4950,US,Ohio
Williams,2020-08-29,157,US,Ohio
Thomas,2021-01-09,48,US,Nebraska
Eau Claire,2021-01-28,10770,US,Wisconsin
Breathitt,2021-10-13,1953,US,Kentucky
Gladwin,2021-05-23,2287,US,Michigan
Hutchinson,2020-09-20,73,US,South Dakota
Screven,2021-01-26,773,US,Georgia
Unicoi,2021-09-14,2837,US,Tennessee
Newport,2022-02-27,19305,US,Rhode Island
Bucks,2020-10-07,8983,US,Pennsylvania
Pendleton,2021-03-02,942,US,Kentucky
Pope,2020-04-15,0,US,Illinois
Out of LA,2021-02-21,0,US,Louisiana
Wyandotte,2021-03-20,19510,US,Kansas
Ward,2021-10-11,1772,US,Texas
Lucas,2020-01-26,0,US,Iowa
Vermillion,2022-02-07,3943,US,Indiana
Hamilton,2020-10-22,11392,US,Tennessee
Fulton,2021-04-05,92437,US,Georgia
Cocke,2020-02-04,0,US,Tennessee
Greene,2022-04-05,69975,US,Missouri
Nash,2022-04-12,26650,US,North Carolina
Jefferson,2021-03-12,44467,US,Louisiana
Lake,2020-07-31,4516,US,Florida
Oneida,2020-06-16,0,US,Idaho
Elko,2022-01-17,10268,US,Nevada
Republic,2020-06-14,4,US,Kansas
Hitchcock,2020-03-15,0,US,Nebraska
Lenoir,2020-09-28,1019,US,North Carolina
Hawkins,2021-05-22,6220,US,Tennessee
Unassigned,2020-07-16,636,US,New Jersey
Columbus,2021-05-08,6312,US,North Carolina
Cabo Rojo,2021-04-20,802,US,Puerto Rico
Benzie,2020-07-31,27,US,Michigan
Pleasants,2020-03-08,0,US,West Virginia
Eau Claire,2020-02-26,0,US,Wisconsin
Pike,2020-05-15,3,US,Arkansas
Bibb,2020-03-06,0,US,Alabama
Bennett,2021-09-18,421,US,South Dakota
White,2021-11-07,4800,US,Georgia
Unassigned,2021-02-07,0,US,District of Columbia
Calumet,2022-03-24,14454,US,Wisconsin
Grant,2021-06-02,1731,US,New Mexico
Red River,2020-09-11,115,US,Texas
Henderson,2020-12-25,2131,US,Texas
Middlesex,2020-06-14,14,US,Virginia
Chouteau,2021-08-21,523,US,Montana
Faulk,2021-06-16,373,US,South Dakota
